,Cena,Oferta od,Kategoria,Marka pojazdu,Model pojazdu,Wersja,Rok produkcji,Przebieg,Pojemność skokowa,Rodzaj paliwa,Moc,Skrzynia biegów,Napęd,Typ,Liczba drzwi,Liczba miejsc,Kolor,Możliwość finansowania,Faktura VAT,Kraj pochodzenia,Pierwsza rejestracja,Zarejestrowany w Polsce,Pierwszy właściciel,Serwisowany w ASO,Stan,ABS,Elektryczne szyby przednie,Poduszka powietrzna kierowcy,Wspomaganie kierownicy,Czujniki parkowania tylne,Kamera cofania,Kurtyny powietrzne,Poduszki boczne przednie,Wielofunkcyjna kierownica,CD,Elektrycznie ustawiane lusterka,Poduszka powietrzna pasażera,Alufelgi,Elektryczne szyby tylne,Klimatyzacja automatyczna,Nawigacja GPS,Relingi dachowe,Centralny zamek,Immobilizer,Radio fabryczne,Czujniki parkowania przednie,ESP (stabilizacja toru jazdy),Komputer pokładowy,Podgrzewane lusterka boczne,Tempomat,Metalik,Bezwypadkowy,Klimatyzacja manualna,Czujnik deszczu,Czujnik zmierzchu,VAT marża,Alarm,Tapicerka welurowa,ASR (kontrola trakcji),Przyciemniane szyby,Radio niefabryczne,Isofix,Ogranicznik prędkości,Poduszki boczne tylne,MP3,Perłowy,Elektrochromatyczne lusterko wsteczne,Światła przeciwmgielne,Uszkodzony,Podgrzewane przednie siedzenia,Światła Xenonowe,Poduszka powietrzna chroniąca kolana,Dach panoramiczny,Ogrzewanie postojowe,Szyberdach,Elektrochromatyczne lusterka boczne,Hak,Bluetooth,Gniazdo AUX,Filtr cząstek stałych,Gniazdo SD,Światła LED,Asystent parkowania,Gniazdo USB,HUD (wyświetlacz przezierny),Odtwarzacz DVD,Światła do jazdy dziennej,Akryl (niemetalizowany),Asystent pasa ruchu,Czujnik martwego pola,Klimatyzacja dwustrefowa,Podgrzewana przednia szyba,System Start-Stop,Leasing,Emisja CO2,Tapicerka skórzana,Miesięczna rata,Tempomat aktywny,Tuning,Zmieniarka CD,Podgrzewane tylne siedzenia,Elektrycznie ustawiane fotele,Opłata początkowa,Liczba pozostałych rat,Wartość wykupu,Regulowane zawieszenie,Kierownica po prawej (Anglik),Klimatyzacja czterostrefowa,Zarejestrowany jako zabytek,Homologacja ciężarowa,Matowy,Łopatki zmiany biegów
590,17600,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2008,91 500 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,0,0,Polska,3 czerwiec 2008,Tak,0,0,Używane,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,Tak,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,44800,Osoby prywatnej,Osobowe,Opel,Astra,K (2015-),2017,3 000 km,0,Diesel,0,0,0,Kompakt,5,5,Czarny,0,0,0,0,0,0,0,Używane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,12900,Firmy,Osobowe,Opel,Astra,G (1998-2009),2006,198 000 km,1 248 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,0,0,Niemcy,0,Tak,0,Tak,Używane,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,Tak,Tak,1,0,0,Tak,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,14500,Firmy,Osobowe,Opel,Astra,H (2004-2014),2009,188 570 km,1 248 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,0,0,Niemcy,21 październik 2009,0,0,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,Tak,Tak,1,0,0,Tak,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137 g/km,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,12000,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2007,234 000 km,1 700 cm3,Diesel,101 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,0,0,0,0,Tak,0,0,Używane,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,Tak,Tak,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,Null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,7400,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2001,136 222 km,1 600 cm3,Benzyna,100 KM,Manualna,0,Auta miejskie,5,5,Niebieski,0,0,Niemcy,5 listopad 2001,Tak,0,0,Używane,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,Tak,Tak,1,0,0,Tak,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,43000,Osoby prywatnej,Osobowe,Opel,Astra,K (2015-),2017,31 000 km,1 399 cm3,Benzyna,100 KM,Manualna,Na przednie koła,Kompakt,5,5,Biały,0,0,Polska,7 marzec 2017,Tak,Tak,Tak,Używane,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,Tak,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,Tak,0,0,1,0,0,Tak,0,0,"1 015,68 PLN",0,0,0,0,0,1 PLN,45,"19 062,20 PLN",0,0,0,0,0,0,0
598,68900,Firmy,Osobowe,Opel,Astra,K (2015-),2018,1 km,1 399 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Tak,0,0,0,0,0,Nowe,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,Tak,Tak,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,70500,Osoby prywatnej,Osobowe,Opel,Astra,K (2015-),2017,10 000 km,1 400 cm3,Benzyna,125 KM,Manualna,0,Kompakt,5,0,Beżowy,0,0,Polska,23 sierpień 2017,Tak,Tak,Tak,Używane,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,Tak,Tak,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,19900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2010,157 000 km,1 400 cm3,Benzyna+LPG,0,Manualna,0,Auta miejskie,4,5,Niebieski,0,0,Polska,0,0,Tak,Tak,Używane,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Tak,Tak,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,39000,Firmy,Osobowe,Opel,Astra,J (2009-2015),2014,55 905 km,1 598 cm3,Benzyna,116 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,Tak,0,Polska,28 listopad 2014,Tak,0,Tak,Używane,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,Tak,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,262 PLN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,10900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2005,164 000 km,1 600 cm3,Benzyna,104 KM,Manualna,Na przednie koła,Kombi,5,5,Niebieski,0,0,Niemcy,0,0,Tak,Tak,Używane,1,1,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,Tak,Tak,1,0,0,Tak,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,7000,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2003,168 000 km,1 600 cm3,Benzyna,85 KM,Manualna,Na przednie koła,Kompakt,3,5,Srebrny,0,0,0,0,Tak,0,0,Używane,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,Tak,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,11500,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2008,109 709 km,1 400 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Kompakt,0,0,Srebrny,0,0,Polska,0,Tak,0,0,Używane,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,62900,Firmy,Osobowe,Opel,Astra,K (2015-),2017,14 000 km,1 398 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Kompakt,5,5,Czerwony,Tak,Tak,Polska,0,Tak,Tak,Tak,Używane,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,Tak,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,Tak,0,0,1,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,15900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2006,129 000 km,1 686 cm3,Diesel,125 KM,Manualna,Na przednie koła,Kompakt,3,5,Czarny,Tak,0,0,0,Tak,0,0,Używane,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,13900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2006,157 245 km,1 598 cm3,Benzyna,105 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,Tak,0,Niemcy,1 maj 2006,0,Tak,Tak,Używane,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,0,0,Tak,Tak,0,0,0,Tak,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tak,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,8200,Osoby prywatnej,Osobowe,Opel,Astra,J (2009-2015),2011,160 000 km,1 700 cm3,Diesel,1 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,0,0,Wielka Brytania,0,0,0,0,Używane,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,Tak,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,0
609,13900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2004,209 000 km,1 900 cm3,Diesel,150 KM,Manualna,Na przednie koła,Kompakt,5,5,Szary,0,0,Włochy,0,0,0,Tak,Używane,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,Tak,Tak,0,0,0,Tak,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,11500,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2007,279 500 km,1 900 cm3,Diesel,120 KM,Manualna,Na przednie koła,Kompakt,5,5,Czarny,0,0,0,0,Tak,0,0,Używane,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,Tak,1,1,0,1,0,0,0,0,0,0,0,1,0,Tak,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,9900,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2003,192 000 km,1 600 cm3,Benzyna,0,Manualna,Na przednie koła,Kompakt,5,5,Inny kolor,0,0,Niemcy,0,0,Tak,Tak,Używane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,0,0,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,65900,Osoby prywatnej,Osobowe,Opel,Astra,K (2015-),2016,8 200 km,1 400 cm3,Benzyna,150 KM,Automatyczna hydrauliczna (klasyczna),Na przednie koła,Kompakt,5,5,Zielony,0,0,Niemcy,1 kwiecień 2016,Tak,Tak,Tak,Używane,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,Tak,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
613,7700,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2005,180 000 km,1 900 cm3,Diesel,120 KM,0,Na przednie koła,Kompakt,3,5,Srebrny,0,0,0,0,0,0,0,Używane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,6490,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2004,228 755 km,1 400 cm3,Benzyna+LPG,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Niebieski,0,0,Polska,12 luty 2004,Tak,0,Tak,Używane,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Tak,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,21900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2009,174 218 km,1 600 cm3,Benzyna,105 KM,Manualna,Na przednie koła,Kompakt,5,5,Inny kolor,0,0,0,0,0,Tak,0,Używane,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,Tak,0,0,0,Tak,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,39900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2012,151 000 km,1 400 cm3,Benzyna,140 KM,Automatyczna hydrauliczna (klasyczna),Na przednie koła,Sedan,4,5,Czarny,0,0,0,0,Tak,Tak,Tak,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,Tak,Tak,0,1,1,0,0,1,1,1,0,1,0,1,1,Tak,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,68099,Firmy,Osobowe,Opel,Astra,K (2015-),2017,1 km,1 399 cm3,Benzyna,125 KM,Manualna,Na przednie koła,Auta miejskie,5,5,Czarny,Tak,Tak,Polska,0,0,0,0,Nowe,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,Tak,Tak,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,56950,Firmy,Osobowe,Opel,Astra,J (2009-2015),2018,6 km,1 598 cm3,Benzyna,115 KM,Manualna,Na przednie koła,Sedan,4,5,Bordowy,0,0,Polska,0,0,0,0,Nowe,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,Tak,Tak,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,9200,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2008,143 200 km,1 686 cm3,Diesel,80 KM,Manualna,Na przednie koła,Kombi,5,5,Biały,0,0,Polska,15 kwiecień 2008,Tak,0,Tak,Używane,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,Tak,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,12000,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2007,250 000 km,1 248 cm3,Diesel,90 KM,Manualna,Na przednie koła,Kombi,5,5,Inny kolor,0,0,Niemcy,10 sierpień 2010,Tak,Tak,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,Tak,Tak,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,26999,Firmy,Osobowe,Opel,Astra,J (2009-2015),2011,197 000 km,1 700 cm3,Diesel,0,Manualna,Na przednie koła,Kombi,5,5,Inny kolor,Tak,0,Niemcy,0,0,0,Tak,Używane,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,Tak,Tak,0,0,0,Tak,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,77500,Firmy,Osobowe,Opel,Astra,K (2015-),2018,1 km,0,Benzyna,0,0,0,Kompakt,0,0,Bordowy,0,0,0,0,0,0,0,Nowe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tak,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,13700,Firmy,Osobowe,Opel,Astra,H (2004-2014),2005,178 000 km,1 600 cm3,Benzyna,105 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,0,0,Niemcy,0,0,0,0,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,Tak,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,12500,Firmy,Osobowe,Opel,Astra,H (2004-2014),2008,180 000 km,0,Diesel,0,0,0,Kombi,5,5,Srebrny,0,0,0,0,0,Tak,Tak,Używane,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,Tak,Tak,0,1,1,Tak,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
625,2999,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),1998,330 000 km,2 000 cm3,Diesel,80 KM,Manualna,Na przednie koła,Kombi,5,5,Srebrny,0,0,Polska,1 styczeń 1998,Tak,0,0,Używane,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Tak,Tak,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,10800,Firmy,Osobowe,Opel,Astra,H (2004-2014),2005,298 587 km,1 700 cm3,Diesel,100 KM,Manualna,Na przednie koła,Kombi,4,5,Czarny,0,0,Holandia,0,0,Tak,Tak,Używane,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,Tak,Tak,1,1,0,Tak,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,11999,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2006,173 000 km,1 300 cm3,Diesel,0,Manualna,0,Kombi,5,5,Szary,0,0,0,0,Tak,0,0,Używane,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,86970,Firmy,Osobowe,Opel,Astra,K (2015-),2017,1 km,1 400 cm3,Benzyna,150 KM,Manualna,Na przednie koła,Kombi,5,5,Czarny,0,Tak,Polska,0,0,0,0,Nowe,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Tak,Tak,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,5999,Osoby prywatnej,Osobowe,Opel,Astra,G (1998-2009),2003,196 000 km,1 600 cm3,Benzyna,75 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Srebrny,0,0,Niemcy,0,0,0,0,Używane,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,Tak,Tak,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,13990,Firmy,Osobowe,Opel,Astra,H (2004-2014),2011,219 000 km,1 700 cm3,Diesel,110 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,Tak,Tak,Polska,19 grudzień 2011,Tak,Tak,Tak,Używane,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,Tak,Tak,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,14900,Firmy,Osobowe,Opel,Astra,H (2004-2014),2005,205 000 km,1 900 cm3,Diesel,120 KM,Manualna,Na przednie koła,Auta miejskie,3,5,Czarny,Tak,0,Niemcy,0,Tak,0,0,Używane,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,Tak,Tak,0,1,1,Tak,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,60900,Firmy,Osobowe,Opel,Astra,J (2009-2015),2017,4 600 km,1 398 cm3,Benzyna+LPG,140 KM,Manualna,Na przednie koła,Kompakt,4,5,Srebrny,Tak,Tak,Polska,0,Tak,Tak,Tak,Używane,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,Tak,Tak,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Tak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,12900,Osoby prywatnej,Osobowe,Opel,Astra,H (2004-2014),2005,240 300 km,1 400 cm3,Benzyna,90 KM,Manualna,Na przednie koła,Kompakt,5,5,Srebrny,0,0,0,0,0,0,0,Używane,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,Tak,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
